review,date,source,review_id,sentences,sentence_id,sentence,sent_len,emoji_desc
"You deserve a free drink today .  Pop into PopUp Party from 12 pm at select U. S.  locations through 1231 for tall espresso beverage See where todays parties are , and check back tomorrow new",2019-12-30 19:30:01,Twitter,64,"['You deserve a free drink today .', 'Pop into PopUp Party from 12 pm at select U. S.  locations through 1231 for tall espresso beverage See where todays parties are , and check back tomorrow new']",0,"You deserve a free drink today ., ",32,
"You deserve a free drink today .  Pop into PopUp Party from 12 pm at select U. S.  locations through 1231 for tall espresso beverage See where todays parties are , and check back tomorrow new",2019-12-30 19:30:01,Twitter,64,"['You deserve a free drink today .', 'Pop into PopUp Party from 12 pm at select U. S.  locations through 1231 for tall espresso beverage See where todays parties are , and check back tomorrow new']",1,"Pop into PopUp Party from  pm at select U. S.  locations through  for tall espresso beverage See where todays parties are , and check back tomorrow new, ",157,
"New day , new party .  Stop by one of todays PopUp Parties to get a free tall espresso drink from 12pm through 1231 at select U. S.  stores Find",2019-12-29 19:30:01,Twitter,65,"['New day , new party .', 'Stop by one of todays PopUp Parties to get a free tall espresso drink from 12pm through 1231 at select U. S.  stores Find']",0,"New day , new party ., ",21,
"New day , new party .  Stop by one of todays PopUp Parties to get a free tall espresso drink from 12pm through 1231 at select U. S.  stores Find",2019-12-29 19:30:01,Twitter,65,"['New day , new party .', 'Stop by one of todays PopUp Parties to get a free tall espresso drink from 12pm through 1231 at select U. S.  stores Find']",1,"Stop by one of todays PopUp Parties to get a free tall espresso drink from pm through  at select U. S.  stores Find, ",121,
Its party time Join us at select U. S.  stores from 12pm as we celebrate you with a free tall espresso drink through 1231 .  Not sure which are throwing PopUp Parties Check out,2019-12-28 19:30:00,Twitter,66,"['Its party time Join us at select U. S.  stores from 12pm as we celebrate you with a free tall espresso drink through 1231 .', 'Not sure which are throwing PopUp Parties Check out']",0,"Its party time Join us at select U. S.  stores from pm as we celebrate you with a free tall espresso drink through  ., ",123,
Its party time Join us at select U. S.  stores from 12pm as we celebrate you with a free tall espresso drink through 1231 .  Not sure which are throwing PopUp Parties Check out,2019-12-28 19:30:00,Twitter,66,"['Its party time Join us at select U. S.  stores from 12pm as we celebrate you with a free tall espresso drink through 1231 .', 'Not sure which are throwing PopUp Parties Check out']",1,"Not sure which are throwing PopUp Parties Check out, ",51,
"PopUp Parties are here Were celebrating you with a free tall espresso beverage from 12pm at select U. S.  stores through 1231 .  See where todays parties , and check back tomorrow for new locations",2019-12-27 18:30:00,Twitter,67,"['PopUp Parties are here Were celebrating you with a free tall espresso beverage from 12pm at select U. S.  stores through 1231 .', 'See where todays parties , and check back tomorrow for new locations']",0,"PopUp Parties are here Were celebrating you with a free tall espresso beverage from pm at select U. S.  stores through  ., ",127,
"PopUp Parties are here Were celebrating you with a free tall espresso beverage from 12pm at select U. S.  stores through 1231 .  See where todays parties , and check back tomorrow for new locations",2019-12-27 18:30:00,Twitter,67,"['PopUp Parties are here Were celebrating you with a free tall espresso beverage from 12pm at select U. S.  stores through 1231 .', 'See where todays parties , and check back tomorrow for new locations']",1,"See where todays parties , and check back tomorrow for new locations, ",68,
"To celebrate you , were throwing over 1,000 PopUp Parties Starting tomorrow enjoy a free tall espresso drink from 12pm at select U. S.  stores 12271231 .  Locations change daily find tomorrows parties",2019-12-26 19:30:00,Twitter,68,"['To celebrate you , were throwing over 1,000 PopUp Parties Starting tomorrow enjoy a free tall espresso drink from 12pm at select U. S.  stores 12271231 .', 'Locations change daily find tomorrows parties']",0,"To celebrate you , were throwing over , PopUp Parties Starting tomorrow enjoy a free tall espresso drink from pm at select U. S.  stores  ., ",153,
"To celebrate you , were throwing over 1,000 PopUp Parties Starting tomorrow enjoy a free tall espresso drink from 12pm at select U. S.  stores 12271231 .  Locations change daily find tomorrows parties",2019-12-26 19:30:00,Twitter,68,"['To celebrate you , were throwing over 1,000 PopUp Parties Starting tomorrow enjoy a free tall espresso drink from 12pm at select U. S.  stores 12271231 .', 'Locations change daily find tomorrows parties']",1,"Locations change daily find tomorrows parties, ",45,
"To my Starbucks partners , our customers and friends celebrating around the world I wish you your families a MerryChristmas Holidays . ",2019-12-25 19:36:04,Twitter,69,"['To my Starbucks partners , our customers and friends celebrating around the world I wish you your families a MerryChristmas Holidays .']",0,"To my Starbucks partners , our customers and friends celebrating around the world I wish you your families a MerryChristmas Holidays ., ",134,
Us right about now . ,2019-12-24 22:30:01,Twitter,70,['Us right about now .'],0,"Us right about now ., ",20,
"For the month of December , The Starbucks Foundation matched donations up to 200,000 .  You can still help Because no one should spend holidays hungry Donate Today FeedingAmerica GiveTogether",2019-12-24 01:25:52,Twitter,71,"['For the month of December , The Starbucks Foundation matched donations up to 200,000 .', 'You can still help Because no one should spend holidays hungry Donate Today FeedingAmerica GiveTogether']",0,"For the month of December , The Starbucks Foundation matched donations up to , ., ",86,
"For the month of December , The Starbucks Foundation matched donations up to 200,000 .  You can still help Because no one should spend holidays hungry Donate Today FeedingAmerica GiveTogether",2019-12-24 01:25:52,Twitter,71,"['For the month of December , The Starbucks Foundation matched donations up to 200,000 .', 'You can still help Because no one should spend holidays hungry Donate Today FeedingAmerica GiveTogether']",1,"You can still help Because no one should spend holidays hungry Donate Today FeedingAmerica GiveTogether, ",103,
Holiday vibe check . ,2019-12-21 01:19:50,Twitter,72,['Holiday vibe check .'],0,"Holiday vibe check ., ",20,
"We couldnt love this story more Congratulations to and Kate , thank you the partners who helped make their day so special . ",2019-12-20 01:14:41,Twitter,73,"['We couldnt love this story more Congratulations to and Kate , thank you the partners who helped make their day so special .']",0,"We couldnt love this story more Congratulations to and Kate , thank you the partners who helped make their day so special ., ",123,
Holiday Frappuccino drinks are smooth as ice and oh so nice . ,2019-12-19 20:48:23,Twitter,74,['Holiday Frappuccino drinks are smooth as ice and oh so nice .'],0,"Holiday Frappuccino drinks are smooth as ice and oh so nice ., ",61,
"Every day we strive to help bring our unsheltered families inside .  For the month of December , The Starbucks Foundation is joining fight by matching your donations up 200,000 Donate today GiveTogether",2019-12-16 20:46:19,Twitter,75,"['Every day we strive to help bring our unsheltered families inside .', 'For the month of December , The Starbucks Foundation is joining fight by matching your donations up 200,000 Donate today GiveTogether']",0,"Every day we strive to help bring our unsheltered families inside ., ",67,
"Every day we strive to help bring our unsheltered families inside .  For the month of December , The Starbucks Foundation is joining fight by matching your donations up 200,000 Donate today GiveTogether",2019-12-16 20:46:19,Twitter,75,"['Every day we strive to help bring our unsheltered families inside .', 'For the month of December , The Starbucks Foundation is joining fight by matching your donations up 200,000 Donate today GiveTogether']",1,"For the month of December , The Starbucks Foundation is joining fight by matching your donations up , Donate today GiveTogether, ",133,
Congratulations to all of our partners employees who graduated from ASUOnline this week We are so proud everything youve accomplished .  Learn more about the Starbucks College Achievement Plan at,2019-12-17 20:38:15,Twitter,76,"['Congratulations to all of our partners employees who graduated from ASUOnline this week We are so proud everything youve accomplished .', 'Learn more about the Starbucks College Achievement Plan at']",0,"Congratulations to all of our partners employees who graduated from ASUOnline this week We are so proud everything youve accomplished ., ",135,
Congratulations to all of our partners employees who graduated from ASUOnline this week We are so proud everything youve accomplished .  Learn more about the Starbucks College Achievement Plan at,2019-12-17 20:38:15,Twitter,76,"['Congratulations to all of our partners employees who graduated from ASUOnline this week We are so proud everything youve accomplished .', 'Learn more about the Starbucks College Achievement Plan at']",1,"Learn more about the Starbucks College Achievement Plan at, ",58,
"Happy NationalCocoaDay Celebrate with our hot chocolate hand warmers in Peppermint , Toasted White Chocolate Classic and more . ",2019-12-13 19:30:00,Twitter,77,"['Happy NationalCocoaDay Celebrate with our hot chocolate hand warmers in Peppermint , Toasted White Chocolate Classic and more .']",0,"Happy NationalCocoaDay Celebrate with our hot chocolate hand warmers in Peppermint , Toasted White Chocolate Classic and more ., ",127,
Shining new songs added to our Christmas Party playlist today .  Instant alltime holiday favorites from IdinaMenzel Listen now,2019-12-12 01:43:48,Twitter,78,"['Shining new songs added to our Christmas Party playlist today .', 'Instant alltime holiday favorites from IdinaMenzel Listen now']",0,"Shining new songs added to our Christmas Party playlist today ., ",63,
Shining new songs added to our Christmas Party playlist today .  Instant alltime holiday favorites from IdinaMenzel Listen now,2019-12-12 01:43:48,Twitter,78,"['Shining new songs added to our Christmas Party playlist today .', 'Instant alltime holiday favorites from IdinaMenzel Listen now']",1,"Instant alltime holiday favorites from IdinaMenzel Listen now, ",61,
Happy hour starts NOW Share your favorite holiday Starbucks beverage and tag AlaskaHappyHour for a chance to win 1 of 6 trips an iconic location .  For rules httpbit. ly2LLh3EW,2019-12-13 00:30:04,Twitter,79,"['Happy hour starts NOW Share your favorite holiday Starbucks beverage and tag AlaskaHappyHour for a chance to win 1 of 6 trips an iconic location .', 'For rules httpbit.', 'ly2LLh3EW']",0,"Happy hour starts NOW Share your favorite holiday Starbucks beverage and tag AlaskaHappyHour for a chance to win  of  trips an iconic location ., ",146,
