review,date,source,review_id,sentences,sentence_id,sentence,sent_len,sentiment_new,themes,themes_bow,variable,themes_relation_extraction,themes_keyword,theme_len
Are these misterious cloud tweets going over your head,2020-03-03 03:30:00,Twitter,50,['Are these misterious cloud tweets going over your head'],0,misterious cloud tweets going head,54,Negative,"['cloud', 'head', 'tweets']",cloud|head|tweets,2,tweets,tweet,5
Tomorrow looks like the perfect day for cloud gazing . ,2020-03-03 01:30:00,Twitter,51,['Tomorrow looks like the perfect day for cloud gazing .'],0,tomorrow looks like perfect day cloud gazing,54,Verypositive,"['cloud', 'day', 'gazing', 'tomorrow']",cloud|day|gazing|tomorrow,0,cloud,cloud,5
Tomorrow looks like the perfect day for cloud gazing . ,2020-03-03 01:30:00,Twitter,51,['Tomorrow looks like the perfect day for cloud gazing .'],0,tomorrow looks like perfect day cloud gazing,54,Verypositive,"['cloud', 'day', 'gazing', 'tomorrow']",cloud|day|gazing|tomorrow,1,day,day,3
Tomorrow looks like the perfect day for cloud gazing . ,2020-03-03 01:30:00,Twitter,51,['Tomorrow looks like the perfect day for cloud gazing .'],0,tomorrow looks like perfect day cloud gazing,54,Verypositive,"['cloud', 'day', 'gazing', 'tomorrow']",cloud|day|gazing|tomorrow,2,gazing,gaze,4
Tomorrow looks like the perfect day for cloud gazing . ,2020-03-03 01:30:00,Twitter,51,['Tomorrow looks like the perfect day for cloud gazing .'],0,tomorrow looks like perfect day cloud gazing,54,Verypositive,"['cloud', 'day', 'gazing', 'tomorrow']",cloud|day|gazing|tomorrow,3,tomorrow,tomorrow,8
Tomorrows forecast Cloudy with a chance of caramel and mocha drizzle . ,2020-03-02 23:30:01,Twitter,52,['Tomorrows forecast Cloudy with a chance of caramel and mocha drizzle .'],0,tomorrows forecast cloudy chance caramel,70,Neutral,"['caramel', 'tomorrows']",caramel|tomorrows,0,caramel,caramel,7
Tomorrows forecast Cloudy with a chance of caramel and mocha drizzle . ,2020-03-02 23:30:01,Twitter,52,['Tomorrows forecast Cloudy with a chance of caramel and mocha drizzle .'],0,tomorrows forecast cloudy chance caramel,70,Neutral,"['caramel', 'tomorrows']",caramel|tomorrows,1,tomorrows,tomorrow,8
Are those clouds we see on the horizon,2020-03-02 21:30:00,Twitter,53,['Are those clouds we see on the horizon'],0,clouds see horizon,38,Neutral,"['clouds', 'horizon']",clouds|horizon,0,clouds,cloud,5
Are those clouds we see on the horizon,2020-03-02 21:30:00,Twitter,53,['Are those clouds we see on the horizon'],0,clouds see horizon,38,Neutral,"['clouds', 'horizon']",clouds|horizon,1,horizon,horizon,7
"All month long were spotlighting the women in our lives who inspire usour friends and family , mentors heroes . ",2020-03-01 22:36:52,Twitter,54,"['All month long were spotlighting the women in our lives who inspire usour friends and family , mentors heroes .']",0,month long spotlighting women lives inspire usour friends family mentors heroes,111,Negative,"['family', 'friends', 'heroes', 'lives', 'mentors', 'month', 'usour', 'women']",family|friends|heroes|lives|mentors|month|usour|women,0,family,family,6
"All month long were spotlighting the women in our lives who inspire usour friends and family , mentors heroes . ",2020-03-01 22:36:52,Twitter,54,"['All month long were spotlighting the women in our lives who inspire usour friends and family , mentors heroes .']",0,month long spotlighting women lives inspire usour friends family mentors heroes,111,Negative,"['family', 'friends', 'heroes', 'lives', 'mentors', 'month', 'usour', 'women']",family|friends|heroes|lives|mentors|month|usour|women,1,friends,friend,6
"All month long were spotlighting the women in our lives who inspire usour friends and family , mentors heroes . ",2020-03-01 22:36:52,Twitter,54,"['All month long were spotlighting the women in our lives who inspire usour friends and family , mentors heroes .']",0,month long spotlighting women lives inspire usour friends family mentors heroes,111,Negative,"['family', 'friends', 'heroes', 'lives', 'mentors', 'month', 'usour', 'women']",family|friends|heroes|lives|mentors|month|usour|women,2,heroes,hero,4
"All month long were spotlighting the women in our lives who inspire usour friends and family , mentors heroes . ",2020-03-01 22:36:52,Twitter,54,"['All month long were spotlighting the women in our lives who inspire usour friends and family , mentors heroes .']",0,month long spotlighting women lives inspire usour friends family mentors heroes,111,Negative,"['family', 'friends', 'heroes', 'lives', 'mentors', 'month', 'usour', 'women']",family|friends|heroes|lives|mentors|month|usour|women,3,lives,life,4
"All month long were spotlighting the women in our lives who inspire usour friends and family , mentors heroes . ",2020-03-01 22:36:52,Twitter,54,"['All month long were spotlighting the women in our lives who inspire usour friends and family , mentors heroes .']",0,month long spotlighting women lives inspire usour friends family mentors heroes,111,Negative,"['family', 'friends', 'heroes', 'lives', 'mentors', 'month', 'usour', 'women']",family|friends|heroes|lives|mentors|month|usour|women,4,mentors,mentor,6
"All month long were spotlighting the women in our lives who inspire usour friends and family , mentors heroes . ",2020-03-01 22:36:52,Twitter,54,"['All month long were spotlighting the women in our lives who inspire usour friends and family , mentors heroes .']",0,month long spotlighting women lives inspire usour friends family mentors heroes,111,Negative,"['family', 'friends', 'heroes', 'lives', 'mentors', 'month', 'usour', 'women']",family|friends|heroes|lives|mentors|month|usour|women,5,month,month,5
"All month long were spotlighting the women in our lives who inspire usour friends and family , mentors heroes . ",2020-03-01 22:36:52,Twitter,54,"['All month long were spotlighting the women in our lives who inspire usour friends and family , mentors heroes .']",0,month long spotlighting women lives inspire usour friends family mentors heroes,111,Negative,"['family', 'friends', 'heroes', 'lives', 'mentors', 'month', 'usour', 'women']",family|friends|heroes|lives|mentors|month|usour|women,6,usour,usour,5
"All month long were spotlighting the women in our lives who inspire usour friends and family , mentors heroes . ",2020-03-01 22:36:52,Twitter,54,"['All month long were spotlighting the women in our lives who inspire usour friends and family , mentors heroes .']",0,month long spotlighting women lives inspire usour friends family mentors heroes,111,Negative,"['family', 'friends', 'heroes', 'lives', 'mentors', 'month', 'usour', 'women']",family|friends|heroes|lives|mentors|month|usour|women,7,women,woman,5
Typical Saturday LeapDay How are you treating yourself today emojis only,2020-02-29 20:30:01,Twitter,55,['Typical Saturday LeapDay How are you treating yourself today emojis only'],0,typical saturday leapday treating today emojis,72,Negative,"['emojis', 'leapday']",emojis|leapday,0,emojis,emojis,6
Typical Saturday LeapDay How are you treating yourself today emojis only,2020-02-29 20:30:01,Twitter,55,['Typical Saturday LeapDay How are you treating yourself today emojis only'],0,typical saturday leapday treating today emojis,72,Negative,"['emojis', 'leapday']",emojis|leapday,1,leapday,leapday,7
Think we can all agree that iced coffee . ,2020-02-28 19:30:01,Twitter,56,['Think we can all agree that iced coffee .'],0,think agree iced coffee,41,Neutral,['coffee'],coffee,0,coffee,coffee,6
